gene,pval,qval,log2fc,mean,zero_mean,zero_variance
CMPK2,0.01603762375842847,0.06896313502766731,0.23283504111590914,0.12299048047088368,False,False
HBP1,0.00042311072118490295,0.0035451549820492627,-0.5128236405104424,0.0806820723116817,False,False
PRKAR2B,0.5287664718650853,0.7321063935174683,0.03493593629000495,0.0030594138499302195,False,False
GDAP10,0.003156092990654262,0.01947901142669427,0.22900763708890923,-0.029623992720149907,False,False
ATXN7L1,0.011222643055729337,0.05331719596063852,0.20182862758269723,0.0030426018558306345,False,False
SNX13,0.02102972600582868,0.08538501087535433,0.19553303066521327,0.0006021284688206494,False,False
ZFP277,0.009909921771765657,0.04845205420462487,0.2629010105185405,-0.024349559638151476,False,False
DNAJB9,0.8410352120584454,0.9228025243419055,-0.040876644320204596,0.001241570820641585,False,False
GM26517,0.3930868036304821,0.6210771497361617,-0.19326409042466944,0.07663391112401012,False,False
1700047I17RIK2,0.6171531714001444,0.787448918489966,-0.0005436371593773381,-0.03552036415968934,False,False
SEC23A,0.6573371412048927,0.8181297897617098,-0.15511769352835775,-0.029397222778004096,False,False
FBXO33,0.0011614145079720608,0.008384624319954957,0.2768977675016607,-0.06552667146137328,False,False
MIS18BP1,3.6646719415154934e-34,5.629343287939077e-32,1.3567937913709485,-0.038211042284127195,False,False
9330151L19RIK,0.5997915857368958,0.7769002103441636,-0.1239128281394237,-0.0011540723050277764,False,False
KLHDC1,0.14654931796512516,0.3402257465773057,0.05485911196354413,0.050477717642878006,False,False
DAAM1,0.30691654616629194,0.5384591041797242,0.03883815680097354,0.005184208576039589,False,False
JKAMP,0.02910534141324619,0.10860495142729516,0.16802160019271484,-0.09380307959185706,False,False
DHRS7,0.1760296588147109,0.3829797527636339,-0.09168316650411873,0.08967514772036239,False,False
HIF1A,5.078317872047308e-12,1.2537097246616792e-10,1.036345655298288,-0.036640079673667836,False,False
SYNE2,0.46240435604164887,0.6793731631473269,0.00243507548127731,0.037183134071266936,False,False
ZBTB1,0.10019016126777124,0.2671956001854885,0.15180522705587246,1.359089119189541e-05,False,False
FUT8,6.877392685999172e-05,0.0007175845576146306,0.41932559483634685,0.04997136246847871,False,False
ATP6V1D,0.036945642620662016,0.12983356441928395,0.10553210171159343,0.07745793432458375,False,False
TMEM229B,0.16677089315717597,0.3694068051430954,-0.2601919935467279,-0.006297943314587176,False,False
RDH12,0.9239545927074954,0.9629605913442234,-0.07480787946170038,0.06095409841812444,False,False
ZFP36L1,0.6743124871180499,0.8283917200997231,0.026472988477673123,0.048871422330580346,False,False
2310015A10RIK,0.8244451056098494,0.9164243781998912,-0.021772722783809463,0.017208413080785176,False,False
ACTN1,0.9498236900041113,0.9749222395699477,0.015025629755762361,0.08477238609695234,False,False
SUSD6,0.2773628972947776,0.5058762605673219,0.01827674679201018,0.05933311421282683,False,False
PCNX,0.020377148617105132,0.08371889439271277,0.21083742280019288,0.007076746772361704,False,False
ALDH6A1,0.40550827503007025,0.6323920117932298,0.06819412270180697,-0.010980805374273267,False,False
ABCD4,0.2962388478694983,0.5263180276709768,-0.22727942105159374,0.033526676155511505,False,False
AREL1,0.2847567195817503,0.5149459317485543,0.015182533693349326,0.011690630731415186,False,False
PROX2,0.10331498507852263,0.27336452989676086,0.1541419768309768,-0.0019162985667816879,False,False
FOS,0.6801296213079348,0.8317374625901988,-0.018248082121123405,-0.033807320619832444,False,False
GPATCH2L,0.004802845856867025,0.027026665641706412,0.2650359386528573,-0.005185308985401642,False,False
IRF2BPL,0.35719469967431616,0.5921123169061656,0.03864075672245177,-0.012383724920952341,False,False
GM26698,0.5472924821232856,0.7321063935174683,0.03417645015487911,0.024922396648418468,False,False
CIPC,0.016064829613720175,0.06896313502766731,-0.3286202786893713,-0.0527290610698708,False,False
SAMD15,0.15347578887697189,0.3484076816459994,0.11936900721340232,-0.03774175852595363,False,False
VIPAS39,0.9865912597075623,0.9905318929162708,-0.09668504005386074,-0.0030685432265747103,False,False
SPTLC2,0.21314173229557587,0.43365481221285307,-0.10472706435904922,0.004162491850670212,False,False
GPR65,0.9989498897567577,0.9993113043333701,-0.08987364029415,-0.17002902451362956,False,False
EML5,0.20446564853150162,0.42158651617419984,0.05485006675100031,0.0005049610775063641,False,False
FOXN3,0.3267202265079947,0.5597158775059512,-0.2072092821720489,0.02254832720412819,False,False
9030617O03RIK,0.33491542843455413,0.5684721667412782,0.11163825167746526,0.061252423183555,False,False
GPR68,0.9794399343532768,0.9863811289281392,-0.09555296828539968,0.041568918845258686,False,False
D130020L05RIK,0.7675284688960972,0.8875852013792174,-0.09859575118157303,0.001996748039365316,False,False
TRIP11,0.1543964597229907,0.34972350411930464,0.13153550231000133,0.00382301341296919,False,False
LGMN,0.5590942666357139,0.7428619160248674,-0.009680954474416973,-0.0284393159895297,False,False
GM20069,8.415133910820348e-06,0.00010205195290972922,-0.6294739368991108,0.04221391610790741,False,False
SERPINA3F,0.014584987831671156,0.06473287103339917,-0.22369674833677164,-0.0076872708928232975,False,False
SERPINA3G,0.006330496458152718,0.03346811225008081,-0.42788540784593376,0.06812778354194093,False,False
GM2800,0.18464177477860533,0.39408720847987844,0.07861094794360318,0.060208168850082545,False,False
BCL11B,0.050135993990478835,0.1658206021335813,0.02116858669614775,0.06888799323751453,False,False
ZFP839,0.06748790430568549,0.20195244091474068,0.08787658447040336,0.018045012640037196,False,False
TECPR2,0.2885191057979364,0.5183595370573711,0.05587761740701396,-0.025277212964247717,False,False
MARK3,0.7815668968796564,0.8953770753743857,-0.05671908283479405,-0.10401109937164518,False,False
CKB,0.000605079297105436,0.004849403642018929,0.27313712230271364,-0.054351780705059624,False,False
PPP1R13B,0.45162409124740055,0.6757254395557698,-4.807788441014414e-05,0.005629224028784137,False,False
ADSSL1,0.013318161459004458,0.060766858802223316,0.24215371144905468,0.010301940405083775,False,False
ZBTB42,0.9416303872502028,0.9747690081418235,-0.07772264142852325,0.0009501574144458978,False,False
PLD4,0.01210978436068584,0.056369619120027525,-0.3921198500896124,0.10088239222995507,False,False
GPR132,0.0003451532627389822,0.002945520899608907,-0.47912937999484756,-0.06776173986002026,False,False
NUDT14,0.008913111277661078,0.04456555638830539,0.3155261215919551,0.08435204579022026,False,False
CRIP2,0.006887637048687145,0.03593267252758482,0.14322703810312518,-0.04376326070812893,False,False
ZFP386,0.9837875780264577,0.9887914760603959,-0.014814005103875674,0.10027994590637218,False,False
ESYT2,0.418607876176578,0.6421559192059623,-0.183393264416471,0.056900001622202025,False,False
SEPP1,6.055988451008348e-07,8.859686807956657e-06,-0.7422769813879783,0.11802164610847306,False,False
CARD6,0.24204535949544248,0.4683382918158842,-0.2309685298653722,0.07345094419583552,False,False
IL7R,6.086023586663093e-22,2.9522553012497285e-20,-1.2373579887264963,0.12112733608559717,False,False
SPEF2,0.05065393162708609,0.16713379588173394,-0.2558990486072159,0.0019816373554798483,False,False
MTMR12,0.6972340096307341,0.8455491388723596,-0.026763037218353252,-0.034762582263572636,False,False
GOLPH3,0.5601776710665078,0.743388215061021,0.036762097790601266,-0.08809868560687398,False,False
BASP1,0.40550827503007025,0.6323920117932298,0.06820011790952689,-0.011882241427604995,False,False
FAM134B,0.4026543304110466,0.6314063430248137,-0.17467439432712517,0.0712985724797564,False,False
ANK,0.9074199619356788,0.9529115817516718,-0.08276732119134213,0.03248318816298087,False,False
FAM105A,2.870752084593611e-05,0.0003175051805560534,-0.34573490108829663,0.08341923396924376,False,False
DAP,2.7191125915607433e-09,5.1495522710037365e-08,-0.39203259307935984,0.18737076658823654,False,False
ROPN1L,0.42918774089541456,0.6536990437763912,0.032621755206982975,0.06623142648556396,False,False
VPS13B,0.01749283843786744,0.07395672519985241,0.19993028308247357,0.004619673617529962,False,False
SPAG1,0.25945394900496976,0.4837425279829679,-0.20774142874056548,0.003929116051911305,False,False
RNF19A,8.818058342221004e-05,0.00088985150789201,0.3780565196972348,0.01684721916620574,False,False
NCALD,0.6137120811898142,0.7861108305887804,-0.1489311067392316,0.02397928423603208,False,False
KLF10,0.0026647794969787506,0.01678386175204156,0.2585242992791426,-0.00963390527395256,False,False
OXR1,0.31519684231787404,0.5480259679920709,0.03330755752512978,-0.02903749778573355,False,False
ZHX1,0.44455786426293253,0.6693912144652955,-0.1736990296567327,-0.05231444114025383,False,False
FBXO32,0.08262986814060538,0.2319508481307349,-0.27948071312870404,0.05399343139805035,False,False
RNF139,0.18428878170847585,0.39408720847987844,0.042647399191319435,-0.021438151558680372,False,False
MYC,0.0017853148665253002,0.012158609866853336,0.23137954656719933,-0.25550357668376333,False,False
ASAP1,2.3245209959024918e-07,3.693850892914017e-06,0.8094574141605395,0.10270324680540296,False,False
TMEM71,1.1166378641927423e-12,2.912739334427295e-11,-0.8425079973585332,0.17835116447191868,False,False
SLA,0.0025061869225902404,0.015930130668878197,-0.1498535706211102,0.027233719883379217,False,False
ZFAT,0.06910025062748607,0.20412627455662283,0.16049208687432642,0.007199990430797037,False,False
PTP4A3,0.004562700878353222,0.026251140568149867,-0.18979351815146284,0.004709096460402767,False,False
LY6K,0.029098843967985656,0.10860495142729516,0.19493533720888662,-0.040938775918319424,False,False
LY6I,0.39525378945554324,0.6231070836052871,0.055465046815063986,0.017449598113970854,False,False
LY6C1,0.01709841488448959,0.07273402639325187,-0.3500132006301961,0.05206560526886738,False,False
GSDMD,0.9294952915745801,0.9668911096617089,-0.04606373109239572,0.06357356334830806,False,False
NAPRT,0.08141082672094856,0.23040510423179833,0.151843191722195,0.056550757388214926,False,False
TIGD5,0.22444646371060084,0.4495610888305184,0.08318285512498334,-0.023828508479732877,False,False
CCDC166,0.1255642064065898,0.30670055716803957,0.07763881063514332,0.0011800190384084492,False,False
PLEC,0.0006879654310820378,0.0053735153020955774,0.4258842714650725,0.03390587822294436,False,False
PARP10,0.5523315383134857,0.7359984112948376,-0.03345479684390693,0.01834001644015438,False,False
GRINA,0.17517422240344405,0.38198479885293596,-0.25151740898997926,0.04390432750583534,False,False
SMPD5,0.870844222070262,0.93582754528732,-0.06339731091912243,0.027566486182354088,False,False
MAF1,1.446466410922164e-05,0.00016734224377404951,-0.3205471550838948,0.0681128044587818,False,False
MROH1,0.367380007599301,0.5954312549894885,-0.19785497380896988,0.028135865214169442,False,False
DGAT1,0.6912885623455046,0.8405509564139492,-0.11518253195271116,-0.008558008044371287,False,False
